title,url,desc
清瘟解毒丸,http://www.zhongyoo.com/zhongchengyao/qwjdw_8255.html,【药名】清瘟解毒丸 qing wen jie du wan　　【处方】葛根、柴胡、羌活、白芷、防风、川芎、黄芩、大青叶、牛蒡子(炒)、连翘、赤芍、玄参、天花粉、桔梗、淡竹叶、甘草。　　【制备方法】以上十六味，粉碎成细粉，过筛，混匀。每100克粉末加炼蜜150～170克制成大蜜丸，即得。　　【药方分析】本方由16味药物组成。时疫感冒多由外感瘟毒疫邪而致，治疗多取表里双解之法。方中葛根、柴胡解肌退热，为主药；羌活、白芷、防风疏风解表，透邪外出，川芎活血祛风，共为辅药；黄芩、大青叶、牛蒡子、连翘、赤芍清热解毒，凉血利咽，玄参、天花粉清热生津止渴，淡竹叶清热除烦，桔梗宣肺止咳，共为佐药；甘草调和诸药，以为使药。诸药相合，共奏清热解毒、驱邪透表之功。　　【剂型规格】大蜜丸剂，每丸重9克。为黑褐色的大蜜丸；气微香，味甘、苦。　　【功能主治】清瘟解毒。用于外感时疫，憎寒壮热，头痛无汗，口渴咽干，痄腮，大头瘟。　　【用法用量】口服。成人一次l～2丸，一日3次；7岁以上小儿服成人二分之一量；3～7岁服成人三分之一量　　【使用禁忌】忌生气恼怒。　　【临床应用】本方为表里双解之剂。运用本丸的基本指征为：发热恶寒，无汗头痛，口渴咽干，咽喉肿痛，两腮赤肿，舌边尖红、苔黄，脉浮数。临床多用于治疗：　　1.时疫感冒：症见发热恶寒，无汗头痛，口渴咽干，四肢酸痛，脉浮数。西医之流行性感冒，见上述表现者，可用本丸治疗。　　2.痄腮：表现为两腮赤肿疼痛，发热，头痛，舌苔偏腻，脉弦滑数。西医之流行性腮腺炎，见上述症状，可用本丸治疗。　　3.乳蛾：表现为发热恶寒、咽喉肿痛、吞咽时疼痛、全身酸痛、脉浮数。西医之急性扁桃体炎，见以上表现者，按此辨治。　　【贮藏】 密封。
双清口服液,http://www.zhongyoo.com/zhongchengyao/sqkfy_6605.html,【药名】双清口服液 shuang qing kou ru ye　　【处方】温郁金、金银花、连翘、广藿香、知母、大青叶、生地黄、桔梗、甘草、石膏、蜂蜜、山梨酸钾。　　【药方分析】本方由12味药物组成。方中金银花味甘气寒，功善清热解毒，兼可透散表邪；连翘味苦气微寒，能透肌解表，清热祛风，又善清热解毒，连翘心尚能清心热，故与金银花相须为用，共为主药；藿香芳香化湿和中，石膏、知母辛甘性大寒而质不燥，大清阳明气分之热，且清泄里热亦兼透散;大青叶味苦气寒，清热解毒，凉血利咽消肿；地黄清热凉血，养阴生津，以清血分之热毒；郁金味辛性寒，入血分而清热凉血，人心经而能清心开窍，共为辅药；桔梗宣畅肺气，利咽开音，其性轻浮，载药上行，直达病所；甘草、蜂蜜调和诸药，共为佐使。诸药合用，共奏清解表邪、清热解毒之功。　　【剂型规格】口服液。每支10毫升。为深棕色的液体，久置有微量轻摇易分散的沉淀；味苦。　　【功能主治】清透表邪，清热解毒。用于风温肺热、卫气同病，风热感冒，症见发热兼微恶风寒、口渴、咳嗽、痰黄、头痛，舌红苔黄或兼白、脉滑数或浮数，以及急性支气管炎见上述证候者。　　【用法用量】口服。一次2支，一日3次。　　【使用禁忌】孕妇、虚寒便溏及肝、肾功能不良者慎用。　　【临床应用】双清口服液为清热解毒解表剂，适用于风温犯肺，肺热内蕴，卫气同病。临床症见：发热，微恶风寒，口渴，咳嗽，痰黄，头痛，舌红苔黄或兼白，脉浮数或滑数。热性感冒、急性气管炎与肺炎初期多见此证，可用此药辨治。　　【贮藏】密封。
万应甘和茶,http://www.zhongyoo.com/zhongchengyao/wyghc_13170.html,【药名】万应甘和茶 wan ying gan he cha　　【处方】藿香、紫苏、厚朴(姜炒)、苍术、白术、陈皮(制)、茯苓、泽泻、木瓜，甘草、砂仁、半夏(制)、苦杏仁、白扁豆、茶叶。　　【制备方法】以上十五味，取藿香、紫苏叶揉碎，砂仁研碎，与茶叶混匀；剩余的藿香、紫苏枝茎与其余白术等十二味加水煎煮二次，第一次4小时，第二次2小时，合并煎液，滤过，滤液浓缩至适量，与上述碎末混匀，吸尽浓缩液，低温干燥，即得。　　【药方分析】本方由15味药物组成。暑月感冒，最易挟湿，暑湿交炽，气机不畅，表卫不和，胃失和降，故方以藿香、紫苏、厚朴芳香化浊，解表祛暑、燥湿和中，为方中主药；陈皮、半夏、茯苓、甘草燥湿化痰、理气和中，配杏仁则顺气化痰；白术、白扁豆健脾和中，化湿止泻；砂仁芳香开胃，疏畅气机，调整肠胃功能，茶叶性寒味苦，升中有降，共奏祛暑解表、燥湿和中，升清降浊之功，用于暑湿诸病最合病机。　　【剂型规格】茶剂。每袋重9克、3克。为褐黑色药茶；气香，味微苦。　　【功能主治】芳香解表，燥湿和中，升清降浊。用于感冒发热，腹痛吐泻，暑湿泄泻。　　【用法用量】口服。成人一次9克，一日2～3次，开水泡服。如感冒发热，另加生姜、葱、紫苏叶少许，同煎服。　　【使用禁忌】忌油腻生冷，阴虚者忌用。　　【临床应用】本药为芳香化湿，祛暑解表之剂。用于暑月外感而致感冒，泄泻，呕吐，霍乱等病。运用本方的主要指征为：发热恶寒，头身重痛，心烦口渴，胸闷不适，或呕吐、泄泻，苔黄腻，脉濡数，符合暑湿外感伤中之病机者。　　1.暑湿感冒：症见发热恶寒、头痛身重、口渴心烦、胸闷纳呆、恶心呕吐、舌红苔腻、脉濡数。西医之流行性感冒、胃肠型感冒，有以上症状者可用之。　　2.呕吐：症见恶心呕吐，脘腹胀闷伴发热、周身酸痛，舌红苔腻，脉细数。西医之急性胃肠炎、胃肠型感冒见上述症状属之。　　3.霍乱：症见上吐下泻，便下清稀，或米泔色，伴恶寒发热，胸脘痞满，舌红苔腻，脉濡数。西医之急性胃肠炎、胃肠型感冒，见上述症状可用之。　　4.中暑：盛夏季节，突然恶寒高热，汗闭，头晕恶心，泛泛欲吐，胸脘痞闷，甚则昏仆等可用之。　　5.痞证：症见胸脘满闷，口中黏腻，渴不欲饮，纳谷不馨.恶心欲吐，腹胀便溏，头晕如裹，肢体困倦。西医之慢性胃肠炎、消化性溃疡、慢性迁延性肝炎、胆囊炎等，有上述症状者，可用此药治疗。　　【贮藏】密封。
参苏宣肺丸,http://www.zhongyoo.com/zhongchengyao/csxfw_13184.html,【药名】参苏宣肺丸 shen su xuan fei wan　　【处方】前胡、紫苏叶、法半夏、人参、茯苓、桔梗、陈皮、枳壳、木香、甘草、葛根。　　【制备方法】以上十一味，粉碎成细粉，过筛，混匀，用水泛丸，干燥。每1000克丸药用滑石粉250克包衣，打光，干燥，即得。　　【药方分析】素体虚弱又感风寒，自当解表以祛邪，又宜益气补虚，以标本兼顾为义。本方以紫苏叶、葛根、前胡发散风寒，宣通肺气为主。臣以木香、枳壳疏理气机，宽畅胸膈，以陈皮、法半夏、茯苓利气化痰，降逆止呕，再配桔梗、甘草祛痰止咳，利咽喉；生姜既可辅助紫苏叶、葛根散寒发汗，又可助茯苓、半夏化痰止呕；佐以人参补中益气，防止过汗耗气伤阴，共成扶正驱邪之剂。　　【剂型规格】水丸剂，每袋重6克。为棕黄色至棕褐色的水丸；味苦。　　【功能主治】解表散寒，宣肺化痰。用于肺经痰湿，感冒风寒引起的头痛鼻塞周身不适，咳嗽痰多，胸膈满闷，气逆恶心。　　【用法用量】口服。每次服6克，一日2次，姜汤或温开水送服。　　【使用禁忌】阴虚体质、患外感风热者禁用。　　【临床应用】本方具有益气解表，理气化痰之功，可用于身体虚弱又感受风寒之邪的患者。临床症见：恶寒发热，无汗头痛，鼻塞流涕，咳嗽痰多，胸膈满闷，呕逆恶心，身痛酸懒，舌淡苔白，脉无力等。　　1.感冒：素体气虚，易患外感，恶寒重发热轻，鼻流清涕，恶心不欲饮食，项背不舒，咽痒偶有咳嗽，脉紧，苔薄白。西医之普通感冒，见以上表现者，可用之。　　2.咳嗽：咳嗽气短，痰稀白，恶心欲吐，纳谷欠佳，脉弦紧，舌苔白腻。西医之气管炎，见上述临床表现者，可用此方。　　【贮藏】密封，防潮。
抗感颗粒,http://www.zhongyoo.com/zhongchengyao/kgkl_13187.html,【药名】抗感颗粒 kang gan ke li　　【处方】金银花、赤芍、绵马贯众。　　【制备方法】以上三味，加水煎煮两次，每次1.5小时，合并煎液，滤过，滤液浓缩，加乙醇至含醇量达50%，搅匀，放置过夜，滤过，滤液回收乙醇，并浓缩至适量。加入适量取的蔗糖粉和 糊精，制成颗粒，干燥即得。　　【药方分析】本方由3味药组成。方中金银花甘寒，芳香疏散，善散肺经热邪，为主药；贯众苦寒，善清气分血分之热毒，为辅药。赤芍苦寒，有清热化瘀止痛之功，为使药。三药合用，共奏清热解毒之效，并均具有良好的抗流感病毒作用。　　【剂型规格】颗粒剂，每袋装10克。为黄棕色的颗粒；味甜、微苦。　　【功能主治】清热解毒。用于外感风热引起的感冒，症见发热，头痛，鼻塞，喷嚏，咽痛，全身乏力、酸痛。　　【用法用量】开水冲服，一次10克，一日3次，小儿酌减或遵医嘱。　　【使用禁忌】孕妇及脾胃虚寒者慎服。　　【临床应用】本方为清热抗流感剂，适用于风热病邪引起的流行性感冒，其临床指征为：发热重恶寒轻，头痛，鼻塞流涕，喷嚏，咽痛，全身酸痛乏力，舌质红赤，舌苔黄，脉象数。　　【贮藏】密封。
牛黄噙化丸,http://www.zhongyoo.com/zhongchengyao/nhqhw_13207.html,【药名】牛黄噙化丸 niuhuangqinhuawan　　【处方】牛黄、麝香、冰片、黄连、硼砂、雄黄、绿豆粉、金果榄、柿霜。　　【制备方法】以上九味，雄黄水飞或粉碎成极细粉，冰片、牛黄、麝香研细，柿霜等五味粉碎成细粉，与上述雄黄、冰片等粉末配研混匀，过筛。每100克粉末加炼蜜25～45克制成大蜜丸，即得。　　【药方分析】本方由9味药物组成。用于外感风热之邪，内有肺胃蕴热，邪聚咽喉，而见咽喉肿痛，扁桃体红肿等症。本品为噙化之剂，属局部用药，旨在清咽喉部之热毒而消肿止痛，故本方特点以寒凉药为主。方选牛黄为君，其味苦，其性凉，其气香，具有良好的清热凉血解毒消肿之功。配以麝香、冰片辛散芳窜，疏通气血，消肿止痛。黄连、硼砂、雄黄、绿豆清热解毒，金果榄解毒利咽，柿霜甘凉濡润，清热利咽化痰，诸药配合，力雄而功专，为治热毒上攻，咽喉肿痛之良药。　　【剂型规格】蜜丸剂。每丸重1.5克。为黄色的大蜜丸，味苦。　　【功能主治】清热解毒，止痛。用于咽喉肿痛，口燥咽干，痰涎不出，咳嗽声哑。　　【用法用量】随时噙化。一次1丸。　　【使用禁忌】忌烟酒及辛辣刺激饮食。孕妇慎用，遵医嘱服用。含普拉雄酮，运动员禁用。　　【临床应用】本方为苦寒清热解毒之剂，多用于治疗乳蛾、喉痹等病。运用本丸的基本指征为：咽喉肿痛，吞咽不利，扁桃体红肿，发热恶寒，口渴咽干，舌苔黄，脉数。这些指征体现了外感风热，邪聚咽喉的病机，所以应用甚广。　　1.乳蛾：表现为咽喉肿痛，吞咽不利，扁桃体红肿，甚则有黄白色脓点。全身可见发热恶寒，口渴咽干，舌苔黄，脉数等风热外感、热邪入里;或高热口渴，口臭，咳痰黄稠，溲黄便干，舌红苔黄厚，脉洪大或滑数等肺胃蕴热症状。西医之急性扁桃体炎，见上述临床表现者，可按此论治。　　2.喉痹：表现为咽部干燥，灼热疼痛，有异物感，甚则吞咽困难，言语謇涩，伴发热恶寒，头痛，口渴咽干，舌尖红，苔薄黄，脉浮数。西医之急性咽炎，见上述临床表现者，属此范围。　　【贮藏】密封。
去感热注射液,http://www.zhongyoo.com/zhongchengyao/qgrzsy_13188.html,【药名】去感热注射液 qu gan re zhu she ye　　【处方】石膏100克、芦竹根250克、青蒿250克、竹叶柴胡125克。　　【制备方法】取青蒿、竹叶柴胡用蒸馏法蒸馏，收集蒸馏液930ml，药渣弃之；另取芦竹根、石膏加水煎煮三次，合并煎液，滤过，滤液浓缩至适量，用乙醇沉淀处理二次，第一次使含醇量为70%，第二次使含醇量为80%，静置，滤过，回收并挥尽乙醇，加注射用水适量，加活性炭适量煮沸，抽滤至澄明；将苯甲醇3毫升、聚山梨酯80 5毫升加入蒸馏液中，混匀，再与上述药液合并，调节PH值，加注射用水至1000毫升，精滤，灌封，灭菌，即得。　　【药方分析】本方由4味药组成。方中石膏辛甘寒，善于清泻肺胃二经气分实热，有除烦止渴之功，同时又有解肌透热之效，为主药。芦竹根甘寒质轻，归肺、胃经，能清透肺胃气分实热，并能养阴生津，止渴除烦，而无恋邪之弊；青蒿苦寒清热，辛香透散，长于清透伏热，使热邪由阴分透阳分，为辅药，竹叶柴胡苦辛微寒，芳香疏泄，善于疏散退热，为佐药。诸药合用，共奏清热泻火、疏散邪热、除烦止渴之功。　　【剂型规格】注射液。每支装2毫升。为淡黄色至橙黄色的澄明液体。　　【功能主治】清热解毒，发汗解表。用于上呼吸道感染引起的高热症。　　【用法用量】肌内注射。一次2～4毫升，一日2～3次，或遵医嘱。　　【使用禁忌】孕妇及虚寒泄泻者不宜使用。　　【临床应用】去感热注射液为苦寒与甘寒相结合的清热泻火剂，适用于上呼吸道感染引起的高热症。临床运用指征为：高热不退，微有恶寒，头痛身痛，口干渴，心烦急躁，干咳，咽干痛，小便短赤，舌质红赤，舌苔黄而干，脉象洪数。此证常见于流行性感冒、普通感冒，以及某些急性热病等。　　【贮藏】密封，避光，置阴凉处。
银黄注射液,http://www.zhongyoo.com/zhongchengyao/yhzsy_13197.html,【药名】银黄注射液 yin huang zhu she ye　　【处方】金银花提取物、黄芩苷。　　【制备方法】以上二味，分别加注射用水与80%氢氧化钠溶液适量溶解后，混合，加注射用水，用80%氢氧化钠溶液调节pH值至7.2，加活性炭适量，置水浴上加热1小时，放冷，加入苯甲醇，以注射用水调节，滤过，灌封，灭菌。即得。　　【药方分析】外感温热病邪，治疗宜疏散清解，祛邪外出。方以芳香轻清、性味甘寒之金银花为主药，轻清疏散以清热透邪；黄芩清热泻火，重在上焦，助主药清透邪热，为辅药。共奏清热透邪之功，对治疗外感温热病早期，效果良好。　　【剂型规格】注射剂。每支2毫升。为棕黄色至棕红色的澄明液体。　　【功能主治】清热，解毒，利咽。用于风热犯肺而致发热、咳嗽，咽痛等症，上呼吸道感染，急性扁桃体炎，咽炎见上述证候者皆可用之。　　【用法用量】肌内注射。一次1～2支，一日1～2次。　　【使用禁忌】外感风寒者不宜用。　　【临床应用】本方系清透热邪注射液，多用于治疗外感风温、咽痛、喉痹等病。运用本注射液的基本指征为：发热，不恶风寒或微恶风寒，微出汗或无汗，口微渴，咽痛，咳嗽，舌尖略红，舌苔薄黄，脉浮数等。这些指征体现了风温在表的病机。临床具体应用如下：　　1.风温：表现为发热，咽痛，咳嗽，口微渴，不恶风寒或微恶寒，有汗或无汗，舌尖微红，舌苔薄黄，脉浮数等。西医之上呼吸道感染、感冒、流行性感冒等见上述症状者，可使用本注射液。　　2.咽痛：表现为咽喉红肿疼痛，咳嗽，口微渴，发热，微恶风寒或不恶风寒，无汗或微有汗，舌尖微红，舌苔薄黄，脉浮数等。西医之急性咽炎，急性扁桃体炎等，见上述表现者属之。　　【贮藏】密闭，避光保存。
双黄连颗粒,http://www.zhongyoo.com/zhongchengyao/shlkl_13198.html,【药名】双黄连颗粒 shuang huang lian ke li　　【处方】金银花、黄芩、连翘。　　【制备方法】以上三味，黄芩切片，用水煎煮三次，第一次2小时，第二、三次各1小时，合并煎液，滤过，滤液浓缩至相对密度1.05～1.10(80℃)，于80℃时加2mol/L盐酸溶液调节PH值至1.0～2.0，保温1小时，静置24小时，滤过，沉淀用水洗至PH值5.0，继用70%乙醇洗至PH值为7.0，低温干燥，备用；金银花、连翘加水温浸30分钟后，煎煮2次，每次1.5小时，分次滤过，合并滤液，浓缩至相对密度为1.20～1.25(70～80℃)的清膏，冷至40℃时，搅拌下缓缓加入乙醇，使含醇量达75%，充分搅拌，静置12小时，滤取上清液，残渣加75%乙醇适量，搅匀，静置12小时，滤过，合并乙醇液，回收乙醇至无醇味，并浓缩成相对密度为1.30～1.32(60～65℃)的清膏，减压干燥，与上述黄芩提取物粉碎成细粉，加入糊精等辅料适量，混匀，制成颗粒，干燥，制成；或加入蔗糖、糊精等辅料适量，混匀，制成颗粒，干燥，制成即得。　　【药方分析】本方由3味药组成。方中三药均性寒，均可清热解毒，金银花、连翘同入肺、心、胃经，黄芩入肺、胃、胆、大肠经，因此常用于治疗上焦热毒病症。其中，金银花甘寒，芳香疏散，善清肺经热邪，为主药；黄芩苦寒，善清肺火及上焦之实热；连翘苦微寒，长于散上焦风热，同为辅药。三药合用，共奏疏散风热、清热解毒之功。　　【剂型规格】颗粒剂。每袋装5克。为棕黄色的颗粒；气微，味苦，微甜。　　【功能主治】疏风解表，清热解毒。用于外感风热所致的感冒，症见发热、咳嗽、咽痛。　　【用法用量】开水冲服，一日3次，一次10克；小儿酌减或遵医嘱。　　【使用禁忌】孕妇及脾胃虚寒者慎服。　　【临床应用】本方为清热解毒剂。适用于外感风热引起的发热、咳嗽、咽喉肿痛，以及急性上呼吸道感染、急性支气管炎、急性扁桃体炎、肺炎见上述证候者。　　1.急性上呼吸道感染与急性支气管炎：发热微恶风寒，咳嗽，咳痰不爽，咽喉干痛，舌质红赤，舌苔黄，脉象数。　　2.急性扁桃体炎：发热，咽喉肿痛，吞咽不利，口干欲饮，舌质红赤，舌苔黄，脉象数。　　3.肺炎：发热，微恶风寒，咳嗽频频，咳甚则胸痛，咳吐黏痰，时有气喘，小便频数，舌质红赤，舌苔黄，脉象数。　　【贮藏】密封。
菊蓝抗流感片,http://www.zhongyoo.com/zhongchengyao/jlklgp_7487.html,【药名】菊蓝抗流感片 ju lan liu gan pian　　【处方】野菊花、板蓝根、人工牛黄、水牛角浓缩粉、乙酰水杨酸。　　【制备方法】以上五味，将人工牛黄，水牛角浓缩粉，乙酰水杨酸分别研细，另取野菊花、板蓝根粉碎成细粉，剩余的野菊花、板蓝根，加水煎煮二次，第一次2小时，第二次1.5小时，合并煎液，滤过，滤液浓缩成稠膏状；与上述野菊花、板蓝根细粉及水牛角浓缩粉混匀、干燥，粉碎成细粉，再与人工牛黄，乙酰水杨酸配研，过筛，混匀，制成颗粒，压制成片，包糖衣，即得。　　【药方分析】风热侵犯于肺卫，邪正相争，出现发热重、微恶风寒，无汗或少汗，头痛，若风热在表失解，入里传肺，肺失宣降，则咳嗽；风热上壅，则咽喉疼痛；邪热伤津，又易引起口干口渴，治应辛凉清热解毒。方中野菊花味甘苦、性微寒，为疏风清热之要品，又有解毒之功。板蓝根为马蓝之根，清热解毒之力甚强，人工牛黄、水牛角浓缩粉清营分热，乙酰水杨酸解热镇痛，诸药配伍，共奏清热解毒利咽清营分里热之效。用于气营两燔证较宜。　　【剂型规格】片剂。每片含生药0.3克。为糖衣片，除去糖衣后，显棕黄色至棕褐色；味微甜而后苦。　　【功能主治】清热解毒。用于流行性感冒、风热感冒、上呼吸道感染、急性扁桃体炎。　　【用法用量】口服。一次4～6片，一日2次。温开水送服。　　【使用禁忌】忌食辛辣之品。　　【临床应用】本方系清热解毒剂，临床用于治疗乳蛾及痄腮等病。症见：发热，咽痛，舌红，苔黄、脉数等。　　1.风热感冒：身热，微恶风寒，汗少，轻咳，痰呈淡黄色，头痛、咽干喉燥、舌质红，苔薄黄，脉数。风热感冒初期勿用。　　2.乳蛾：喉核红肿疼痛，吞咽不利，咽喉干燥灼热感，亦可见淡黄色分泌物。发热、头痛，咳嗽黄痰，舌质红，苔黄燥，脉数。西医之急性扁桃体炎，急性咽喉炎等均可应用。　　3.痄腮：发热、恶寒，腮颊漫肿疼痛，兼见咽喉疼痛，咳嗽多痰，小便黄赤，舌红，苔黄，脉数。西医之流行性腮腺炎可用之。　　【贮藏】密封。
